Timestamp,Occupancy,Capacity,QueueLength,TrafficNumeric,IsSpecialDay,VehicleWeight,ID
2016-10-16 11:27:00,191,1200,6,1,1,1.0,5471
2016-10-16 11:27:00,630,2803,8,1,1,1.0,10719
2016-10-16 11:27:00,860,1920,8,1,1,1.0,17279
2016-10-16 11:27:00,753,1322,12,2,1,0.3,14655
2016-10-16 11:27:00,345,387,7,1,1,1.0,1535
2016-10-16 11:27:00,56,577,4,1,1,1.5,223
2016-10-16 11:27:00,896,2937,8,1,1,1.0,13343
2016-10-16 12:01:00,668,2803,12,2,1,0.3,10720
2016-10-16 12:01:00,1373,2009,13,2,1,0.5,9408
2016-10-16 12:01:00,906,2937,13,2,1,1.0,13344
2016-10-16 12:01:00,943,1920,13,2,1,0.3,17280
2016-10-16 12:01:00,345,387,11,2,1,1.0,1536
2016-10-16 12:01:00,238,690,11,2,1,1.0,8096
2016-10-16 12:01:00,775,1322,12,2,1,1.0,14656
2016-10-16 12:01:00,65,577,8,2,1,1.0,224
2016-10-16 12:01:00,165,470,7,1,1,1.0,2848
2016-10-16 12:01:00,323,485,11,2,1,1.0,6784
2016-10-16 12:01:00,1244,3103,9,1,1,0.3,15968
2016-10-16 12:01:00,598,687,12,2,1,0.5,4160
2016-10-16 12:01:00,1789,3883,14,2,1,0.3,12032
2016-10-16 12:01:00,237,1200,10,2,1,1.0,5472
2016-10-16 12:27:00,169,470,9,2,1,1.0,2849
2016-10-16 12:27:00,1834,3883,14,2,1,1.0,12033
2016-10-16 12:27:00,624,687,12,2,1,1.0,4161
2016-10-16 12:27:00,784,1322,12,2,1,1.0,14657
2016-10-16 12:27:00,968,1920,13,2,1,1.0,17281
2016-10-16 12:27:00,669,2803,8,1,1,1.0,10721
2016-10-16 12:27:00,344,387,11,2,1,1.0,1537
2016-10-16 12:27:00,268,1200,10,2,1,1.0,5473
2016-10-16 12:27:00,241,690,8,1,1,1.0,8097
2016-10-16 12:27:00,320,485,11,2,1,0.5,6785
2016-10-16 12:27:00,105,577,9,2,1,0.5,225
2016-10-16 12:27:00,905,2937,13,2,1,1.0,13345
2016-10-16 12:27:00,1408,2009,14,2,1,0.3,9409
2016-10-16 12:27:00,1269,3103,10,1,1,1.0,15969
2016-10-16 13:01:00,936,2937,12,2,1,1.0,13346
2016-10-16 13:01:00,1781,3883,13,2,1,1.0,12034
2016-10-16 13:01:00,1449,2009,12,2,1,1.0,9410
2016-10-16 13:01:00,640,687,11,2,1,1.0,4162
2016-10-16 13:01:00,657,2803,8,1,1,1.0,10722
2016-10-16 13:01:00,809,1322,11,2,1,1.5,14658
2016-10-16 13:01:00,1279,3103,13,2,1,0.5,15970
2016-10-16 13:01:00,131,577,8,2,1,1.0,226
2016-10-16 13:01:00,276,1200,9,2,1,1.5,5474
2016-10-16 13:01:00,326,485,7,1,1,1.0,6786
2016-10-16 13:01:00,266,690,10,2,1,1.0,8098
2016-10-16 13:01:00,189,470,9,2,1,1.0,2850
2016-10-16 13:01:00,344,387,9,2,1,1.0,1538
2016-10-16 13:01:00,965,1920,12,2,1,1.0,17282
2016-10-16 13:27:00,915,2937,11,2,1,1.0,13347
2016-10-16 13:27:00,345,387,9,2,1,1.0,1539
2016-10-16 13:27:00,1687,3883,12,2,1,1.0,12035
2016-10-16 13:27:00,146,577,6,1,1,1.0,227
2016-10-16 13:27:00,193,470,9,2,1,1.0,2851
2016-10-16 13:27:00,303,485,9,2,1,1.0,6787
2016-10-16 13:27:00,930,1920,11,2,1,0.5,17283
2016-10-16 13:27:00,1194,3103,12,2,1,1.0,15971
2016-10-16 13:27:00,267,690,7,1,1,1.5,8099
2016-10-16 13:27:00,791,1322,11,2,1,1.0,14659
2016-10-16 13:27:00,623,2803,11,2,1,1.0,10723
2016-10-16 13:27:00,613,687,7,1,1,1.5,4163
2016-10-16 13:27:00,293,1200,10,2,1,1.0,5475
2016-10-16 13:27:00,1404,2009,12,2,1,0.3,9411
2016-10-16 14:01:00,1065,3103,7,1,1,1.0,15972
2016-10-16 14:01:00,285,485,5,1,1,1.5,6788
2016-10-16 14:01:00,892,2937,6,1,1,1.0,13348
2016-10-16 14:01:00,583,687,6,1,1,1.5,4164
2016-10-16 14:01:00,1350,2009,7,1,1,0.5,9412
2016-10-16 14:01:00,262,690,4,1,1,1.5,8100
2016-10-16 14:01:00,345,387,5,1,1,1.0,1540
2016-10-16 14:01:00,1523,3883,7,1,1,1.0,12036
2016-10-16 14:01:00,542,2803,6,1,1,0.5,10724
2016-10-16 14:01:00,192,470,5,1,1,1.0,2852
2016-10-16 14:01:00,767,1322,6,1,1,0.5,14660
2016-10-16 14:01:00,871,1920,7,1,1,1.0,17284
2016-10-16 14:01:00,170,577,7,2,1,0.5,228
2016-10-16 14:01:00,303,1200,5,1,1,1.0,5476
2016-10-16 14:27:00,180,577,5,1,1,1.0,229
2016-10-16 14:34:00,540,687,6,1,1,1.5,4165
2016-10-16 14:34:00,974,3103,7,1,1,1.0,15973
2016-10-16 14:34:00,1339,3883,9,2,1,0.5,12037
2016-10-16 14:34:00,200,470,7,2,1,1.0,2853
2016-10-16 14:34:00,868,2937,6,1,1,0.5,13349
2016-10-16 14:34:00,275,485,5,1,1,1.0,6789
2016-10-16 14:34:00,1285,2009,7,1,1,0.5,9413
2016-10-16 14:34:00,329,387,6,1,1,1.0,1541
2016-10-16 14:34:00,264,690,5,1,1,0.5,8101
2016-10-16 14:34:00,488,2803,6,1,1,0.5,10725
2016-10-16 14:34:00,745,1322,7,1,1,1.0,14661
2016-10-16 14:34:00,794,1920,6,1,1,1.0,17285
2016-10-16 14:34:00,305,1200,5,1,1,1.0,5477
2016-10-16 15:01:00,822,2937,3,0,1,1.0,13350
2016-10-16 15:01:00,930,3103,4,0,1,1.5,15974
2016-10-16 15:01:00,520,687,3,0,1,1.0,4166
2016-10-16 15:01:00,266,485,4,1,1,1.5,6790
2016-10-16 15:01:00,282,1200,3,0,1,0.5,5478
2016-10-16 15:01:00,250,690,3,0,1,1.5,8102
2016-10-16 15:01:00,192,577,3,0,1,1.0,230
2016-10-16 15:01:00,714,1920,4,0,1,1.0,17286
2016-10-16 15:01:00,1199,3883,5,0,1,0.5,12038
2016-10-16 15:01:00,190,470,3,0,1,1.0,2854
2016-10-16 15:01:00,703,1322,5,1,1,0.5,14662
2016-10-16 15:01:00,1223,2009,4,0,1,1.0,9414
2016-10-16 15:01:00,450,2803,3,0,1,1.0,10726
2016-10-16 15:01:00,306,387,4,0,1,0.5,1542
2016-10-16 15:31:00,200,470,4,1,1,1.0,2855
2016-10-16 15:31:00,245,1200,3,0,1,1.5,5479
2016-10-16 15:31:00,658,1322,3,0,1,1.0,14663
2016-10-16 15:31:00,473,687,3,0,1,0.3,4167
2016-10-16 15:31:00,1057,3883,4,0,1,1.0,12039
2016-10-16 15:31:00,261,690,3,1,1,1.0,8103
2016-10-16 15:31:00,411,2803,3,0,1,1.0,10727
2016-10-16 15:31:00,629,1920,3,0,1,1.0,17287
2016-10-16 15:31:00,855,3103,4,0,1,1.0,15975
2016-10-16 15:31:00,185,577,3,0,1,0.5,231
2016-10-16 15:31:00,1131,2009,4,0,1,1.0,9415
2016-10-16 15:31:00,259,485,3,0,1,0.5,6791
2016-10-16 15:31:00,808,2937,4,0,1,1.0,13351
2016-10-16 15:31:00,288,387,4,1,1,1.0,1543
2016-10-16 15:57:00,567,1920,3,0,1,1.0,17288
2016-10-16 15:57:00,173,577,3,0,1,0.3,232
2016-10-16 15:57:00,202,470,3,0,1,0.5,2856
2016-10-16 15:57:00,221,1200,4,0,1,1.0,5480
2016-10-16 15:57:00,251,485,3,0,1,1.0,6792
2016-10-16 15:57:00,441,687,5,1,1,1.0,4168
2016-10-16 15:57:00,776,2937,4,0,1,0.5,13352
2016-10-16 15:57:00,795,3103,4,0,1,0.5,15976
2016-10-16 15:57:00,956,3883,4,0,1,1.0,12040
2016-10-16 15:57:00,1065,2009,5,0,1,1.0,9416
2016-10-16 15:57:00,266,387,3,0,1,1.0,1544
2016-10-16 15:57:00,259,690,4,1,1,1.0,8104
2016-10-16 15:57:00,369,2803,3,0,1,0.3,10728
2016-10-16 15:57:00,624,1322,4,0,1,1.5,14664
2016-10-16 16:31:00,235,690,2,0,1,1.0,8105
2016-10-16 16:31:00,381,687,3,1,1,0.3,4169
2016-10-16 16:31:00,575,1322,3,0,1,1.0,14665
2016-10-16 16:31:00,718,2937,4,1,1,1.0,13353
2016-10-16 16:31:00,687,3103,3,0,1,1.0,15977
2016-10-16 16:31:00,956,2009,3,0,1,1.0,9417
2016-10-16 16:31:00,181,1200,3,1,1,0.3,5481
2016-10-16 16:31:00,253,387,3,1,1,0.3,1545
2016-10-16 16:31:00,154,577,3,1,1,1.0,233
2016-10-16 16:31:00,178,470,2,0,1,1.5,2857
2016-10-16 16:31:00,778,3883,3,0,1,1.0,12041
2016-10-16 16:31:00,230,485,2,0,1,1.0,6793
2016-10-16 16:31:00,470,1920,2,0,1,1.0,17289
2016-10-16 16:31:00,329,2803,2,0,1,1.5,10729
2016-10-17 08:01:00,605,2009,2,0,0,1.0,9418
2016-10-17 08:01:00,173,2803,1,0,0,0.3,10730
2016-10-17 08:01:00,123,470,2,0,0,1.0,2858
2016-10-17 08:01:00,267,687,1,0,0,1.0,4170
2016-10-17 08:01:00,587,3103,2,0,0,1.0,15978
2016-10-17 08:01:00,171,690,2,0,0,1.0,8106
2016-10-17 08:01:00,535,1920,3,0,0,1.0,17290
2016-10-17 08:01:00,91,387,1,0,0,1.0,1546
2016-10-17 08:01:00,500,2937,2,0,0,1.5,13354
2016-10-17 08:01:00,50,577,2,0,0,0.5,234
2016-10-17 08:01:00,201,1200,2,0,0,1.5,5482
2016-10-17 08:01:00,238,485,2,0,0,1.0,6794
2016-10-17 08:01:00,1021,3883,2,0,0,0.5,12042
2016-10-17 08:01:00,338,1322,2,0,0,1.0,14666
2016-10-17 08:27:00,369,1322,3,0,0,0.3,14667
2016-10-17 08:27:00,232,2803,2,0,0,1.0,10731
2016-10-17 08:27:00,261,690,2,0,0,0.5,8107
2016-10-17 08:27:00,294,687,2,0,0,0.5,4171
2016-10-17 08:27:00,663,2009,3,1,0,0.5,9419
2016-10-17 08:27:00,1365,3883,3,0,0,1.0,12043
2016-10-17 08:27:00,639,1920,3,0,0,1.0,17291
2016-10-17 08:27:00,109,387,2,0,0,1.5,1547
2016-10-17 08:27:00,618,2937,2,0,0,0.3,13355
2016-10-17 08:27:00,248,485,2,0,0,0.3,6795
2016-10-17 08:27:00,665,3103,3,1,0,1.0,15979
2016-10-17 08:27:00,54,577,1,0,0,0.5,235
2016-10-17 08:27:00,250,1200,2,0,0,0.5,5483
2016-10-17 08:27:00,189,470,2,0,0,0.3,2859
2016-10-17 09:01:00,398,690,3,0,0,1.5,8108
2016-10-17 09:01:00,66,577,1,0,0,1.0,236
2016-10-17 09:01:00,350,1200,2,0,0,1.0,5484
2016-10-17 09:01:00,346,687,2,0,0,1.0,4172
2016-10-17 09:01:00,133,387,3,1,0,1.0,1548
2016-10-17 09:01:00,257,485,3,0,0,0.5,6796
2016-10-17 09:01:00,403,1322,2,0,0,1.0,14668
2016-10-17 09:01:00,265,470,2,0,0,1.0,2860
2016-10-17 09:01:00,1850,3883,4,0,0,1.0,12044
2016-10-17 09:01:00,772,3103,3,1,0,1.0,15980
2016-10-17 09:01:00,802,1920,3,0,0,0.5,17292
2016-10-17 09:01:00,788,2937,3,1,0,1.0,13356
2016-10-17 09:01:00,749,2009,3,0,0,1.0,9420
2016-10-17 09:01:00,302,2803,3,1,0,0.5,10732
2016-10-17 09:27:00,315,470,2,0,0,0.5,2861
2016-10-17 09:27:00,467,1322,2,0,0,1.5,14669
2016-10-17 09:27:00,386,687,2,0,0,1.0,4173
2016-10-17 09:27:00,853,3103,3,0,0,0.5,15981
2016-10-17 09:27:00,440,1200,3,0,0,1.0,5485
2016-10-17 09:27:00,343,2803,2,0,0,1.0,10733
2016-10-17 09:27:00,76,577,2,0,0,1.5,237
2016-10-17 09:27:00,2156,3883,3,0,0,1.0,12045
2016-10-17 09:27:00,917,2937,2,0,0,1.5,13357
2016-10-17 09:27:00,286,485,3,0,0,1.0,6797
2016-10-17 09:27:00,853,2009,3,0,0,0.5,9421
2016-10-17 09:27:00,940,1920,3,0,0,1.0,17293
2016-10-17 09:27:00,469,690,3,0,0,1.0,8109
2016-10-17 09:27:00,162,387,2,0,0,1.5,1549
2016-10-17 10:04:00,1113,1920,4,0,0,1.0,17294
2016-10-17 10:04:00,390,2803,4,1,0,1.0,10734
2016-10-17 10:04:00,445,687,3,0,0,0.5,4174
2016-10-17 10:04:00,380,470,3,0,0,1.0,2862
2016-10-17 10:04:00,1067,2937,3,0,0,1.0,13358
2016-10-17 10:04:00,951,3103,5,1,0,1.0,15982
2016-10-17 10:04:00,2542,3883,5,1,0,1.0,12046
2016-10-17 10:04:00,561,690,3,0,0,1.0,8110
2016-10-17 10:04:00,195,387,3,0,0,1.0,1550
2016-10-17 10:04:00,112,577,3,1,0,1.0,238
2016-10-17 10:04:00,568,1200,3,0,0,1.0,5486
2016-10-17 10:04:00,981,2009,4,0,0,0.5,9422
2016-10-17 10:04:00,311,485,3,0,0,1.0,6798
2016-10-17 10:04:00,536,1322,3,0,0,1.0,14670
2016-10-17 10:31:00,615,1200,4,1,0,1.5,5487
2016-10-17 10:31:00,593,690,4,1,0,0.5,8111
2016-10-17 10:31:00,233,387,4,1,0,0.3,1551
2016-10-17 10:31:00,1071,2009,5,1,0,1.0,9423
2016-10-17 10:31:00,485,687,4,1,0,1.0,4175
2016-10-17 10:31:00,405,470,4,1,0,1.0,2863
2016-10-17 10:31:00,119,577,5,2,0,0.5,239
2016-10-17 10:31:00,1182,1920,5,1,0,1.0,17295
2016-10-17 10:31:00,2721,3883,5,1,0,1.0,12047
2016-10-17 10:31:00,444,2803,3,1,0,1.0,10735
2016-10-17 10:31:00,312,485,4,1,0,0.5,6799
2016-10-17 10:31:00,1008,3103,4,1,0,1.0,15983
2016-10-17 10:31:00,1138,2937,5,1,0,0.3,13359
2016-10-17 10:31:00,586,1322,4,1,0,1.0,14671
2016-10-17 11:04:00,633,1322,6,1,0,0.5,14672
2016-10-17 11:04:00,663,1200,5,1,0,1.0,5488
2016-10-17 11:04:00,144,577,6,2,0,1.0,240
2016-10-17 11:04:00,1146,2009,6,1,0,1.0,9424
2016-10-17 11:04:00,513,687,5,1,0,0.3,4176
2016-10-17 11:04:00,492,2803,6,1,0,1.0,10736
2016-10-17 11:04:00,1191,2937,6,1,0,1.0,13360
2016-10-17 11:04:00,1060,3103,6,1,0,1.5,15984
2016-10-17 11:04:00,317,485,5,1,0,1.0,6800
2016-10-17 11:04:00,1248,1920,7,1,0,1.0,17296
2016-10-17 11:04:00,612,690,5,1,0,0.5,8112
2016-10-17 11:04:00,2846,3883,7,1,0,1.0,12048
2016-10-17 11:04:00,415,470,7,2,0,1.0,2864
2016-10-17 11:04:00,262,387,4,1,0,1.5,1552
2016-10-17 11:31:00,529,2803,5,1,0,1.5,10737
2016-10-17 11:31:00,434,470,5,1,0,0.5,2865
2016-10-17 11:31:00,1190,2009,6,1,0,0.3,9425
2016-10-17 11:31:00,1267,1920,6,1,0,1.0,17297
2016-10-17 11:31:00,2884,3883,7,1,0,1.0,12049
2016-10-17 11:31:00,1234,2937,6,1,0,1.0,13361
2016-10-17 11:31:00,323,485,5,1,0,0.3,6801
2016-10-17 11:31:00,153,577,6,2,0,1.0,241
2016-10-17 11:31:00,635,690,5,1,0,1.0,8113
2016-10-17 11:31:00,1105,3103,6,1,0,1.0,15985
2016-10-17 11:31:00,276,387,5,1,0,0.5,1553
2016-10-17 11:31:00,674,1200,8,2,0,1.0,5489
2016-10-17 11:31:00,529,687,5,1,0,1.0,4177
2016-10-17 11:31:00,661,1322,5,1,0,1.0,14673
2016-10-17 12:04:00,540,687,9,2,0,1.0,4178
2016-10-17 12:04:00,657,690,8,2,0,1.0,8114
2016-10-17 12:04:00,1208,2009,9,2,0,1.0,9426
2016-10-17 12:04:00,276,387,7,2,0,1.0,1554
2016-10-17 12:04:00,451,470,5,1,0,1.0,2866
2016-10-17 12:04:00,1285,1920,9,2,0,1.5,17298
2016-10-17 12:04:00,2935,3883,11,2,0,1.0,12050
2016-10-17 12:04:00,668,1322,6,1,0,0.5,14674
2016-10-17 12:04:00,1259,2937,9,2,0,1.0,13362
2016-10-17 12:04:00,326,485,7,2,0,0.3,6802
2016-10-17 12:04:00,552,2803,8,2,0,1.5,10738
2016-10-17 12:04:00,159,577,7,2,0,1.0,242
2016-10-17 12:04:00,1142,3103,9,2,0,1.0,15986
2016-10-17 12:04:00,683,1200,8,2,0,1.0,5490
2016-10-17 12:31:00,1288,1920,10,2,0,1.0,17299
2016-10-17 12:31:00,535,687,8,2,0,1.5,4179
2016-10-17 12:31:00,274,387,5,1,0,1.0,1555
2016-10-17 12:31:00,154,577,7,2,0,1.0,243
2016-10-17 12:31:00,566,2803,8,2,0,0.5,10739
2016-10-17 12:31:00,451,470,5,1,0,0.3,2867
2016-10-17 12:31:00,2934,3883,11,2,0,1.5,12051
2016-10-17 12:31:00,1220,2009,9,2,0,1.0,9427
2016-10-17 12:31:00,685,1322,7,1,0,0.3,14675
2016-10-17 12:31:00,333,485,8,2,0,0.5,6803
2016-10-17 12:31:00,1160,3103,9,2,0,1.0,15987
2016-10-17 12:31:00,685,1200,9,2,0,1.0,5491
2016-10-17 12:31:00,1267,2937,9,2,0,1.0,13363
2016-10-17 12:31:00,660,690,9,2,0,0.5,8115
2016-10-17 12:57:00,1172,3103,7,1,0,0.3,15988
2016-10-17 12:57:00,154,577,6,2,0,1.0,244
2016-10-17 12:57:00,1292,1920,9,2,0,1.0,17300
2016-10-17 12:57:00,659,690,6,1,0,1.0,8116
2016-10-17 12:57:00,339,485,7,2,0,0.3,6804
2016-10-17 12:57:00,539,687,8,2,0,0.5,4180
2016-10-17 12:57:00,708,1322,9,2,0,1.0,14676
2016-10-17 12:57:00,283,387,8,2,0,1.0,1556
2016-10-17 12:57:00,2949,3883,11,2,0,1.5,12052
2016-10-17 12:57:00,1281,2937,9,2,0,1.0,13364
2016-10-17 12:57:00,577,2803,9,2,0,0.5,10740
2016-10-17 12:57:00,696,1200,9,2,0,1.5,5492
2016-10-17 12:57:00,1247,2009,9,2,0,0.5,9428
2016-10-17 12:57:00,451,470,8,2,0,0.5,2868
2016-10-17 13:31:00,289,387,7,2,0,0.5,1557
2016-10-17 13:31:00,547,687,7,2,0,1.0,4181
2016-10-17 13:31:00,157,577,6,2,0,0.5,245
2016-10-17 13:31:00,1259,2009,9,2,0,0.5,9429
2016-10-17 13:31:00,588,2803,8,2,0,1.0,10741
2016-10-17 13:31:00,1278,1920,8,2,0,0.3,17301
2016-10-17 13:31:00,1292,2937,9,2,0,1.0,13365
2016-10-17 13:31:00,688,1200,9,2,0,1.5,5493
2016-10-17 13:31:00,712,1322,8,2,0,1.0,14677
2016-10-17 13:31:00,2917,3883,9,2,0,1.0,12053
2016-10-17 13:31:00,658,690,8,2,0,1.0,8117
2016-10-17 13:31:00,450,470,8,2,0,1.0,2869
2016-10-17 13:31:00,345,485,7,2,0,0.5,6805
2016-10-17 13:31:00,1191,3103,8,2,0,0.5,15989
2016-10-17 14:04:00,1288,2937,5,1,0,1.5,13366
2016-10-17 14:04:00,557,687,4,1,0,1.0,4182
2016-10-17 14:04:00,442,470,4,1,0,0.5,2870
2016-10-17 14:04:00,2881,3883,5,1,0,1.0,12054
2016-10-17 14:04:00,712,1322,5,1,0,0.5,14678
2016-10-17 14:04:00,161,577,3,1,0,1.0,246
2016-10-17 14:04:00,1277,1920,5,1,0,1.0,17302
2016-10-17 14:04:00,684,1200,4,1,0,1.5,5494
2016-10-17 14:04:00,652,690,4,1,0,1.0,8118
2016-10-17 14:04:00,291,387,4,1,0,1.0,1558
2016-10-17 14:04:00,345,485,4,1,0,1.0,6806
2016-10-17 14:04:00,594,2803,4,1,0,0.5,10742
2016-10-17 14:04:00,1269,2009,5,1,0,1.5,9430
2016-10-17 14:04:00,1205,3103,4,1,0,1.0,15990
2016-10-17 14:31:00,646,690,4,1,0,1.0,8119
2016-10-17 14:31:00,2829,3883,5,1,0,1.0,12055
2016-10-17 14:31:00,439,470,4,1,0,1.0,2871
2016-10-17 14:31:00,1274,1920,6,2,0,1.0,17303
2016-10-17 14:31:00,689,1322,4,1,0,1.0,14679
2016-10-17 14:31:00,549,687,4,1,0,0.3,4183
2016-10-17 14:31:00,1238,2009,4,1,0,0.3,9431
2016-10-17 14:31:00,1260,2937,6,2,0,1.0,13367
2016-10-17 14:31:00,582,2803,4,1,0,0.5,10743
2016-10-17 14:31:00,686,1200,6,2,0,0.5,5495
2016-10-17 14:31:00,147,577,4,2,0,1.0,247
2016-10-17 14:31:00,337,485,4,1,0,1.0,6807
2016-10-17 14:31:00,1191,3103,5,1,0,1.0,15991
2016-10-17 14:31:00,277,387,4,1,0,1.0,1559
2016-10-17 14:57:00,1231,2937,5,1,0,1.5,13368
2016-10-17 14:57:00,558,2803,6,2,0,1.5,10744
2016-10-17 14:57:00,268,387,5,2,0,1.0,1560
2016-10-17 14:57:00,678,1322,4,1,0,1.0,14680
2016-10-17 14:57:00,2750,3883,5,1,0,1.0,12056
2016-10-17 14:57:00,662,1200,4,1,0,1.0,5496
2016-10-17 14:57:00,1209,2009,5,1,0,1.0,9432
2016-10-17 14:57:00,423,470,3,1,0,0.5,2872
2016-10-17 14:57:00,339,485,4,1,0,1.0,6808
2016-10-17 14:57:00,624,690,5,1,0,1.0,8120
2016-10-17 14:57:00,531,687,4,1,0,1.5,4184
2016-10-17 14:57:00,1242,1920,7,2,0,1.0,17304
2016-10-17 14:57:00,133,577,4,1,0,0.5,248
2016-10-17 14:57:00,1160,3103,5,1,0,1.0,15992
2016-10-17 15:31:00,603,690,2,0,0,0.3,8121
2016-10-17 15:31:00,334,485,2,0,0,1.0,6809
2016-10-17 15:31:00,553,2803,2,0,0,1.0,10745
2016-10-17 15:31:00,2600,3883,4,0,0,1.0,12057
2016-10-17 15:31:00,655,1322,3,0,0,0.5,14681
2016-10-17 15:31:00,520,687,3,0,0,0.5,4185
2016-10-17 15:31:00,1174,1920,3,0,0,1.5,17305
2016-10-17 15:31:00,1175,2009,3,1,0,1.0,9433
2016-10-17 15:31:00,1148,3103,3,0,0,1.0,15993
2016-10-17 15:31:00,259,387,2,0,0,1.0,1561
2016-10-17 15:31:00,1196,2937,3,0,0,0.3,13369
2016-10-17 15:31:00,622,1200,2,0,0,0.3,5497
2016-10-17 15:31:00,409,470,2,0,0,1.0,2873
2016-10-17 15:31:00,121,577,2,0,0,0.5,249
2016-10-17 15:57:00,1124,2009,3,0,0,0.3,9434
2016-10-17 15:57:00,598,690,3,0,0,0.5,8122
2016-10-17 15:57:00,251,387,1,0,0,1.0,1562
2016-10-17 15:57:00,590,1200,2,0,0,1.0,5498
2016-10-17 15:57:00,576,2803,2,0,0,1.0,10746
2016-10-17 15:57:00,115,577,1,0,0,1.0,250
2016-10-17 15:57:00,2432,3883,3,0,0,1.0,12058
2016-10-17 15:57:00,336,485,3,1,0,1.0,6810
2016-10-17 15:57:00,403,470,2,0,0,1.0,2874
2016-10-17 15:57:00,1185,2937,3,0,0,0.5,13370
2016-10-17 15:57:00,1097,1920,3,0,0,0.5,17306
2016-10-17 15:57:00,1146,3103,3,1,0,1.0,15994
2016-10-17 15:57:00,639,1322,3,0,0,1.0,14682
2016-10-17 15:57:00,485,687,3,0,0,1.0,4186
2016-10-17 16:28:00,234,387,2,0,0,1.0,1563
2016-10-17 16:28:00,1142,3103,2,0,0,0.3,15995
2016-10-17 16:28:00,600,2803,2,0,0,0.5,10747
2016-10-17 16:28:00,1102,2937,2,0,0,0.5,13371
2016-10-17 16:28:00,1053,2009,2,0,0,1.0,9435
2016-10-17 16:28:00,110,577,2,0,0,1.5,251
2016-10-17 16:28:00,547,690,2,0,0,1.0,8123
2016-10-17 16:28:00,2138,3883,3,0,0,1.5,12059
2016-10-17 16:28:00,943,1920,3,0,0,1.0,17307
2016-10-17 16:28:00,455,687,2,0,0,0.5,4187
2016-10-17 16:28:00,321,485,2,1,0,0.5,6811
2016-10-17 16:28:00,598,1322,2,0,0,1.0,14683
2016-10-17 16:28:00,510,1200,3,1,0,1.0,5499
2016-10-17 16:28:00,367,470,2,0,0,1.0,2875
2016-10-18 08:01:00,684,3103,3,0,0,1.0,15996
2016-10-18 08:01:00,604,1920,3,1,0,0.5,17308
2016-10-18 08:01:00,247,1200,2,0,0,1.0,5502
2016-10-18 08:01:00,763,2009,2,0,0,1.0,9436
2016-10-18 08:01:00,1144,3883,3,1,0,1.0,12060
2016-10-18 08:01:00,57,577,2,0,0,0.5,252
2016-10-18 08:01:00,154,387,2,0,0,1.0,1564
2016-10-18 08:01:00,247,1200,2,0,0,1.0,5501
2016-10-18 08:01:00,647,2937,2,0,0,1.0,13372
2016-10-18 08:01:00,246,2803,1,0,0,1.0,10748
2016-10-18 08:01:00,247,1200,2,0,0,0.5,5500
2016-10-18 08:01:00,297,687,2,0,0,1.0,4188
2016-10-18 08:01:00,198,690,2,0,0,1.0,8124
2016-10-18 08:01:00,295,485,2,0,0,1.0,6812
2016-10-18 08:01:00,466,1322,2,0,0,1.0,14684
2016-10-18 08:01:00,138,470,1,0,0,1.0,2876
2016-10-18 08:28:00,754,3103,2,0,0,1.0,15997
2016-10-18 08:28:00,328,687,2,1,0,1.0,4189
2016-10-18 08:28:00,295,690,2,0,0,1.0,8125
2016-10-18 08:28:00,733,1920,2,0,0,1.0,17309
2016-10-18 08:28:00,323,1200,1,0,0,1.0,5503
2016-10-18 08:28:00,778,2937,3,1,0,0.5,13373
2016-10-18 08:28:00,830,2009,2,0,0,1.0,9437
2016-10-18 08:28:00,502,1322,2,0,0,1.0,14685
2016-10-18 08:28:00,60,577,2,0,0,1.0,253
2016-10-18 08:28:00,176,387,2,0,0,0.3,1565
2016-10-18 08:28:00,295,2803,2,1,0,1.0,10749
2016-10-18 08:28:00,207,470,2,0,0,1.0,2877
2016-10-18 08:28:00,307,485,1,0,0,1.0,6813
2016-10-18 08:28:00,1506,3883,3,1,0,1.0,12061
2016-10-18 08:54:00,318,485,1,0,0,1.0,6814
2016-10-18 09:01:00,203,387,3,1,0,0.3,1566
2016-10-18 09:01:00,437,1200,2,0,0,0.5,5504
2016-10-18 09:01:00,383,2803,2,0,0,1.0,10750
2016-10-18 09:01:00,72,577,1,0,0,1.0,254
2016-10-18 09:01:00,925,1920,3,1,0,0.3,17310
2016-10-18 09:01:00,374,687,2,0,0,1.0,4190
2016-10-18 09:01:00,444,690,3,0,0,1.0,8126
2016-10-18 09:01:00,549,1322,2,0,0,0.3,14686
2016-10-18 09:01:00,875,3103,3,0,0,0.3,15998
2016-10-18 09:01:00,302,470,3,1,0,0.3,2878
2016-10-18 09:01:00,923,2009,4,1,0,1.5,9438
2016-10-18 09:01:00,968,2937,3,0,0,1.0,13374
2016-10-18 09:01:00,2041,3883,3,0,0,0.5,12062
2016-10-18 09:28:00,1032,2009,3,0,0,1.0,9439
2016-10-18 09:28:00,984,3103,3,0,0,1.0,15999
2016-10-18 09:28:00,337,485,2,0,0,0.5,6815
2016-10-18 09:28:00,231,387,2,0,0,0.5,1567
2016-10-18 09:28:00,429,687,2,0,0,1.5,4191
2016-10-18 09:28:00,91,577,2,0,0,0.5,255
2016-10-18 09:28:00,1092,1920,4,0,0,0.5,17311
2016-10-18 09:28:00,510,690,2,0,0,0.5,8127
2016-10-18 09:28:00,603,1322,2,0,0,0.3,14687
2016-10-18 09:28:00,2436,3883,3,0,0,1.0,12063
2016-10-18 09:28:00,346,470,2,0,0,1.0,2879
